Customer ID,Customer Name,Last Name,Date of Birth,Segment
CUST061053,Mary,Rogers,10/17/1980,Consumer
CUST061054,Sara,Gonzalez,6/2/1967,Consumer
CUST061055,Joseph,Owens,10/12/1958,Consumer
CUST061056,Tyler,Coffey,9/9/1994,Corporate
CUST061057,Adam,Robles,2/2/1996,Consumer
CUST061058,Tara,Vargas,10/17/2009,Corporate
CUST061059,Matthew,Mcknight,11/5/1955,Consumer
CUST061060,Adrian,Thompson,8/17/1950,Corporate
CUST061061,Selena,Barnett,2/10/1975,Consumer
CUST061062,Maria,Rose,4/25/1968,Consumer
CUST061063,Daniel,Walsh,5/29/2018,Corporate
CUST061064,Charles,Harris,7/14/2015,Consumer
CUST061065,Paul,Nelson,8/9/2009,Corporate
CUST061066,Briana,Cole,10/23/2012,Corporate
CUST061067,Amber,Price,1/30/1969,Corporate
CUST061068,Christopher,Torres,7/19/1972,Consumer
CUST061069,Natalie,Farmer,7/5/1991,Consumer
CUST061070,Katherine,Norman,12/16/1963,Consumer
CUST061071,William,Frye,1/13/1989,Consumer
CUST061072,Cynthia,Gilbert,8/31/2011,Corporate
CUST061073,Evan,Nichols,12/11/2001,Corporate
CUST061074,Laura,Williams,4/17/1986,Corporate
CUST061075,Stephen,Parker,10/22/1966,Consumer
CUST061076,Kimberly,Chase,2/12/2016,Corporate
CUST061077,Alan,Lee,8/5/2014,Corporate
CUST061078,Tammie,Salazar,9/30/1972,Consumer
CUST061079,Lauren,Smith,3/17/1985,Corporate
CUST061080,Rebecca,Hart,4/3/2005,Corporate
CUST061081,Theodore,Young,3/19/1955,Corporate
CUST061082,Jessica,Rodriguez,9/6/2014,Consumer
CUST061083,Alicia,Anthony,6/23/1979,Consumer
CUST061084,Heather,Mejia,9/16/1999,Corporate
CUST061085,Rachel,Gonzalez,8/28/1972,Corporate
CUST061086,Michelle,Hamilton,9/9/2016,Consumer
CUST061087,Matthew,Collins,11/8/1963,Consumer
CUST061088,Emily,Butler,7/20/1981,Consumer
CUST061089,Michael,Sexton,10/7/1969,Consumer
CUST061090,Kara,White,4/23/1954,Consumer
CUST061091,Michelle,Spencer,2/13/1998,Corporate
CUST061092,Cassidy,Carter,2/2/2015,Consumer
CUST061093,Tiffany,Moore,11/7/1954,Corporate
CUST061094,Angela,Smith,6/14/1999,Consumer
CUST061095,Maria,Curry,5/28/1988,Corporate
CUST061096,Aaron,Wolf,12/5/1951,Consumer
CUST061097,Jessica,Snyder,4/4/1982,Corporate
CUST061098,Susan,Martinez,11/15/1956,Corporate
CUST061099,Karen,Wheeler,2/12/1997,Consumer
CUST061100,Sheila,Dennis,5/13/1996,Consumer
CUST061101,Carol,Brown,7/4/1987,Consumer
CUST061102,John,Russell,7/5/1974,Corporate
CUST061103,Lisa,Jacobs,12/11/1957,Consumer
CUST061104,Justin,Harris,7/3/2005,Consumer
CUST061105,Daniel,Smith,7/5/1955,Consumer
CUST061106,Heather,Greer,10/15/1969,Consumer
CUST061107,Alison,Weber,4/27/1974,Corporate
CUST061108,Tina,Martinez,6/22/1988,Corporate
CUST061109,Jerome,Johnson,8/9/1958,Corporate
CUST061110,Natalie,Mcdowell,5/17/1993,Corporate
CUST061111,Shannon,Ward,1/8/2009,Corporate
CUST061112,Derrick,Keller,12/17/1996,Corporate
CUST061113,Timothy,Kelley,3/8/1957,Corporate
CUST061114,Leslie,Brown,5/31/1974,Corporate
CUST061115,Christopher,Dorsey,3/13/1990,Corporate
CUST061116,Sharon,Hall,9/20/1971,Consumer
CUST061117,Diane,Nelson,9/26/2003,Consumer
CUST061118,Daniel,Robinson,1/22/2010,Corporate
CUST061119,Mary,Davidson,5/17/1976,Corporate
CUST061120,Barry,Hamilton,12/31/2015,Consumer
CUST061121,Renee,Stephenson,1/12/1988,Consumer
CUST061122,Cynthia,Griffin,4/24/2012,Corporate
CUST061123,William,Bridges,10/8/1983,Corporate
CUST061124,Brenda,Torres,5/8/1983,Consumer
CUST061125,Kelsey,Huffman,4/26/1994,Consumer
CUST061126,Stacy,Kerr,7/11/1968,Corporate
CUST061127,Charles,Howard,12/10/2015,Corporate
CUST061128,Bradley,Clark,5/6/1982,Consumer
CUST061129,David,Sexton,12/17/1961,Corporate
CUST061130,Darlene,Vance,10/9/1984,Corporate
CUST061131,Chelsey,Hall,2/27/1974,Consumer
CUST061132,Jill,Vaughn,8/30/1979,Consumer
CUST061133,Charles,Cox,9/25/1981,Corporate
CUST061134,Victor,Brown,12/24/1981,Corporate
CUST061135,Jamie,Ramsey,9/8/1988,Consumer
CUST061136,Jonathan,Phillips,4/17/1960,Corporate
CUST061137,Michael,Nguyen,11/14/1986,Corporate
CUST061138,Lauren,Richardson,5/7/1957,Corporate
CUST061139,John,Rogers,4/15/1983,Corporate
CUST061140,James,Logan,5/26/1966,Corporate
CUST061141,Robert,Barrera,9/30/2001,Corporate
CUST061142,Joshua,Fisher,5/1/1964,Consumer
CUST061143,Heather,Friedman,2/13/1992,Consumer
CUST061144,Paul,Elliott,11/9/1951,Consumer
CUST061145,Michael,Jones,5/20/1975,Consumer
CUST061146,Luke,James,2/25/2003,Corporate
CUST061147,Richard,Maddox,11/7/2004,Consumer
CUST061148,Jonathan,Martin,8/21/1995,Corporate
CUST061149,Jay,Leblanc,10/24/1983,Corporate
CUST061150,William,Stephens,10/7/1999,Corporate
CUST061151,Kara,Becker,8/8/2001,Corporate
CUST061152,Joann,Long,1/2/2003,Consumer
CUST061153,David,Galvan,8/29/1958,Consumer
CUST061154,Diana,Hayden,12/26/2009,Consumer
CUST061155,Jeff,Nelson,11/30/1979,Corporate
CUST061156,Richard,Cunningham,12/31/1980,Corporate
CUST061157,David,Lee,2/21/1976,Consumer
CUST061158,Sandra,Allen,9/24/1954,Consumer
CUST061159,Ricardo,Palmer,6/7/2011,Consumer
CUST061160,John,Rogers,1/5/2015,Consumer
CUST061161,Patricia,Miller,12/15/1976,Corporate
CUST061162,William,Sexton,10/8/1972,Corporate
CUST061163,Michael,Bernard,5/22/1983,Corporate
CUST061164,Lawrence,Payne,8/3/1965,Consumer
CUST061165,Matthew,Walters,4/16/2015,Corporate
CUST061166,Steven,Rubio,11/27/1974,Consumer
CUST061167,Danielle,Cox,6/6/1980,Consumer
CUST061168,Adrian,Rodriguez,10/10/1960,Consumer
CUST061169,Anna,Howard,3/28/1984,Consumer
CUST061170,Chad,Fisher,9/11/2001,Consumer
CUST061171,Amanda,Adams,12/5/1995,Corporate
CUST061172,David,Yang,7/25/1988,Consumer
CUST061173,Nicole,Wright,4/7/1962,Consumer
CUST061174,Dominique,Gordon,3/11/1974,Corporate
CUST061175,Cassandra,Jones,10/13/1994,Consumer
CUST061176,Carrie,Higgins,9/6/1996,Consumer
CUST061177,Brianna,Wagner,5/16/1964,Corporate
CUST061178,Donald,Anderson,11/4/1958,Corporate
CUST061179,Dana,Steele,3/14/1991,Corporate
CUST061180,David,Maddox,8/13/1967,Consumer
CUST061181,Christine,Decker,5/16/2000,Corporate
CUST061182,Samantha,Sweeney,8/13/2006,Corporate
CUST061183,Andrew,Leach,4/26/1972,Corporate
CUST061184,Michael,Lyons,6/24/2012,Corporate
CUST061185,Melissa,Taylor,1/28/1957,Consumer
CUST061186,Alyssa,Fischer,1/8/1960,Corporate
CUST061187,Abigail,Medina,10/2/1970,Corporate
CUST061188,Heather,Bright,4/4/1977,Consumer
CUST061189,Timothy,Bailey,6/13/1971,Corporate
CUST061190,Andrea,Olson,12/27/1965,Consumer
CUST061191,David,Lamb,1/21/1958,Consumer
CUST061192,Daniel,Cruz,10/9/1998,Corporate
CUST061193,Andrea,Peterson,10/28/1999,Consumer
CUST061194,Matthew,Franklin,6/17/1970,Consumer
CUST061195,James,Greene,1/7/1988,Corporate
CUST061196,Gregory,Crawford,3/21/1975,Corporate
CUST061197,Brianna,Reid,10/11/1978,Consumer
CUST061198,Chelsea,Mason,6/18/1955,Corporate
CUST061199,Jennifer,Clark,6/29/1993,Corporate
CUST061200,Perry,Larson,5/26/1951,Consumer
CUST061201,Cassandra,Williamson,2/16/2014,Consumer
CUST061202,Cynthia,Johnson,7/7/1987,Corporate
CUST061203,Austin,Phillips,2/6/1970,Corporate
CUST061204,Jeremy,Mccarthy,8/5/1975,Consumer
CUST061205,Paul,Dickerson,2/21/1983,Consumer
CUST061206,Meghan,Wilson,2/19/2010,Corporate
CUST061207,Paul,Larson,9/4/1991,Consumer
CUST061208,Tyler,Brown,8/13/1952,Corporate
CUST061209,Kimberly,Walker,10/31/2017,Corporate
CUST061210,Richard,Mcdonald,3/1/1954,Corporate
CUST061211,Jennifer,Mason,11/24/1988,Consumer
CUST061212,Jessica,Reynolds,10/10/2004,Corporate
CUST061213,Amy,Pacheco,3/9/2010,Consumer
CUST061214,Tammy,Bradford,4/29/1976,Corporate
CUST061215,Michael,Schneider,11/7/1967,Corporate
CUST061216,William,Steele,12/31/1971,Consumer
CUST061217,Madeline,White,3/5/1998,Corporate
CUST061218,Evelyn,Faulkner,9/11/1990,Corporate
CUST061219,Thomas,Willis,5/3/1962,Consumer
CUST061220,Ashley,Taylor,12/29/2009,Consumer
CUST061221,Heather,Fitzpatrick,5/12/1957,Consumer
CUST061222,Kimberly,Martin,3/20/1992,Consumer
CUST061223,Gary,Cook,2/3/2013,Corporate
CUST061224,Lauren,Smith,4/1/1980,Consumer
CUST061225,Matthew,Fuller,11/28/1967,Corporate
CUST061226,Christopher,Rodriguez,9/14/1975,Consumer
CUST061227,Nicholas,Jones,5/4/1996,Consumer
CUST061228,Nicole,Hubbard,3/17/1964,Corporate
CUST061229,Sharon,Brown,11/27/2014,Consumer
CUST061230,Darlene,Tran,4/6/1966,Corporate
CUST061231,Dustin,Walker,2/23/2016,Corporate
CUST061232,Hayley,Ferrell,1/14/1972,Corporate
CUST061233,Michael,Cortez,5/5/1977,Corporate
CUST061234,Maria,Ibarra,6/14/2010,Corporate
CUST061235,Brandi,Clark,12/10/1959,Corporate
CUST061236,Thomas,Mosley,2/12/1991,Corporate
CUST061237,Julia,Williams,2/8/1967,Corporate
CUST061238,Kevin,Matthews,11/9/1979,Consumer
CUST061239,Tanya,Murphy,11/15/2016,Consumer
CUST061240,Brittany,Miller,7/13/1952,Corporate
CUST061241,Christy,Martin,3/18/1958,Corporate
CUST061242,Stacey,Murray,4/3/1993,Consumer
CUST061243,Randy,Fields,1/31/1961,Consumer
CUST061244,Stephanie,Mitchell,11/29/2001,Corporate
CUST061245,Tricia,Bush,10/19/1995,Corporate
CUST061246,Allison,Peters,4/19/2001,Consumer
CUST061247,Brenda,Terry,5/27/2000,Corporate
CUST061248,Donna,Anderson,6/5/1978,Corporate
CUST061249,Megan,Butler,10/20/1988,Corporate
CUST061250,Brenda,Willis,11/4/1960,Consumer
CUST061251,Teresa,Olsen,5/26/1972,Consumer
CUST061252,Elizabeth,Townsend,12/6/2003,Consumer
CUST061253,Jennifer,Mann,7/17/1963,Corporate
CUST061254,Daniel,Holder,9/24/2012,Corporate
CUST061255,Joseph,Quinn,3/14/1985,Corporate
CUST061256,Angela,Alvarez,6/3/1959,Corporate
CUST061257,David,Taylor,3/27/1998,Corporate
CUST061258,Anna,Schwartz,11/27/2013,Consumer
CUST061259,Tanya,Schmidt,9/8/1961,Consumer
CUST061260,Paula,Greer,2/17/2009,Corporate
CUST061261,Ana,Lewis,12/15/2007,Consumer
CUST061262,John,Clements,4/1/2001,Corporate
CUST061263,Jennifer,Chang,4/1/2018,Consumer
CUST061264,Christopher,Carpenter,6/26/1975,Corporate
CUST061265,Melissa,Davis,6/23/1975,Corporate
CUST061266,Jeffrey,Paul,2/22/2013,Corporate
CUST061267,Robert,Nguyen,12/24/1968,Consumer
CUST061268,Wendy,Klein,8/29/2011,Corporate
CUST061269,Ricardo,Herman,8/31/1959,Consumer
CUST061270,Michael,Jenkins,2/22/1982,Consumer
CUST061271,Peter,Becker,9/27/1958,Corporate
CUST061272,Brandon,Gibson,7/13/2003,Consumer
CUST061273,Teresa,Duke,1/24/1982,Consumer
CUST061274,Aaron,Davenport,6/16/1996,Consumer
CUST061275,Cindy,Wilcox,4/3/1955,Consumer
CUST061276,Sheila,Powell,8/24/1977,Corporate
CUST061277,Kari,Medina,7/26/1974,Consumer
CUST061278,Danny,Schneider,7/21/1996,Consumer
CUST061279,Christopher,Burton,10/23/2003,Corporate
CUST061280,Scott,Valenzuela,9/2/1983,Corporate
CUST061281,Darren,Rodriguez,8/30/1960,Corporate
CUST061282,James,Rodriguez,5/14/1976,Corporate
CUST061283,Rhonda,Walls,11/8/1993,Corporate
CUST061284,Maria,Jenkins,7/3/2014,Consumer
CUST061285,Melissa,Knight,5/20/1977,Consumer
CUST061286,Mario,Short,12/13/1967,Corporate
CUST061287,Justin,Atkinson,11/7/1980,Consumer
CUST061288,Billy,Taylor,10/10/1988,Consumer
CUST061289,Erin,Davis,8/31/1950,Consumer
CUST061290,Tara,Rice,3/6/1980,Consumer
CUST061291,Kevin,Porter,1/13/1971,Corporate
CUST061292,Michele,Hernandez,5/24/1986,Consumer
CUST061293,Joshua,Ho,3/18/1957,Consumer
CUST061294,Amber,Long,12/21/1997,Corporate
CUST061295,Angela,Sanchez,11/8/1952,Consumer
CUST061296,Leah,Hawkins,5/25/1989,Corporate
CUST061297,Charlene,David,4/24/1977,Corporate
CUST061298,Tara,Garcia,8/16/2006,Corporate
CUST061299,Susan,Carr,12/23/1986,Corporate
CUST061300,Lonnie,Martinez,10/30/1997,Corporate
CUST061301,Heather,Greene,4/8/1977,Corporate
CUST061302,Bradley,Edwards,1/26/2018,Corporate
CUST061303,Patricia,Bell,5/22/2016,Consumer
CUST061304,Victoria,Ruiz,9/7/2016,Corporate
CUST061305,Brenda,Rowe,11/9/2004,Corporate
CUST061306,James,Branch,10/18/2009,Corporate
CUST061307,Brooke,Harmon,9/28/1963,Corporate
CUST061308,Ana,Kim,3/4/1955,Consumer
CUST061309,Charles,Hamilton,9/25/1968,Corporate
CUST061310,Regina,Guerrero,8/21/1955,Corporate
CUST061311,Emily,Mathews,1/23/2007,Consumer
CUST061312,William,Rosales,12/12/1985,Consumer
CUST061313,Jason,Williams,11/29/2014,Consumer
CUST061314,Tristan,Fowler,12/23/2011,Consumer
CUST061315,Amy,Horton,6/17/1987,Corporate
CUST061316,David,Bullock,6/2/1997,Consumer
CUST061317,Jessica,Murphy,6/29/2001,Consumer
CUST061318,Diane,Butler,5/1/1985,Corporate
CUST061319,Caroline,Phillips,4/19/1958,Consumer
CUST061320,James,Gonzalez,11/20/1997,Corporate
CUST061321,Alex,Leblanc,2/9/2000,Consumer
CUST061322,Justin,Mcconnell,9/14/1984,Consumer
CUST061323,Phillip,Perkins,3/27/1954,Consumer
CUST061324,Christopher,Wright,5/1/1973,Corporate
CUST061325,Ronnie,Poole,7/30/2012,Corporate
CUST061326,Christine,Huynh,4/16/1980,Corporate
CUST061327,Jill,Curry,1/13/1994,Corporate
CUST061328,Rebecca,Perkins,2/6/2002,Consumer
CUST061329,Frank,Chapman,8/9/1984,Consumer
CUST061330,Teresa,Jones,9/17/1979,Corporate
CUST061331,Maurice,Pearson,2/21/1995,Consumer
CUST061332,Jennifer,Summers,12/23/2017,Corporate
CUST061333,Laura,Aguilar,5/31/2006,Consumer
CUST061334,Cameron,Rodriguez,9/24/2008,Consumer
CUST061335,Nicholas,Bradley,4/16/1995,Consumer
CUST061336,David,Padilla,12/3/1974,Corporate
CUST061337,Catherine,Morales,8/7/1995,Consumer
CUST061338,Jonathan,Joyce,3/9/1950,Corporate
CUST061339,Amanda,Adams,7/19/1991,Consumer
CUST061340,Cory,Alvarez,12/15/1969,Corporate
CUST061341,Mariah,Hurst,6/23/2001,Corporate
CUST061342,Travis,Mitchell,8/17/1988,Corporate
CUST061343,Joseph,Gonzalez,12/12/1975,Corporate
CUST061344,Richard,Cunningham,11/15/1997,Corporate
CUST061345,Charlotte,Farmer,3/19/2006,Corporate
CUST061346,William,Anderson,12/3/1996,Consumer
CUST061347,John,Walter,6/10/1952,Corporate
CUST061348,Bradley,Washington,9/22/2008,Consumer
CUST061349,Patricia,Tucker,9/20/1972,Consumer
CUST061350,Rachel,Hunter,2/3/2008,Consumer
CUST061351,Connie,Smith,2/16/1971,Consumer
CUST061352,Eric,Massey,12/21/2004,Consumer
CUST061353,Tanya,Padilla,6/6/2002,Corporate
CUST061354,Ricardo,King,9/30/1996,Corporate
CUST061355,Desiree,Hawkins,6/13/1986,Corporate
CUST061356,Robert,Ortiz,1/25/1998,Consumer
CUST061357,Katelyn,Sherman,2/22/2011,Consumer
CUST061358,Deborah,Torres,10/26/1954,Consumer
CUST061359,Eric,Hernandez,8/25/2015,Consumer
CUST061360,Ashley,Esparza,9/23/1967,Consumer
CUST061361,Robert,Luna,3/10/1958,Corporate
CUST061362,Andrew,Goodman,3/5/1998,Consumer
CUST061363,Deborah,Camacho,5/26/1997,Consumer
CUST061364,Robert,Johnston,3/21/1997,Consumer
CUST061365,Morgan,Adams,10/16/2003,Corporate
CUST061366,Allison,King,11/11/2000,Corporate
CUST061367,Frederick,Chung,3/7/1982,Consumer
CUST061368,Edwin,Ryan,5/24/1955,Corporate
CUST061369,Lisa,Dominguez,11/6/1968,Corporate
CUST061370,Catherine,Hampton,9/26/2012,Corporate
CUST061371,Jill,Small,8/21/2008,Corporate
CUST061372,John,Kemp,9/19/1963,Consumer
CUST061373,Sarah,Washington,11/27/2013,Consumer
CUST061374,Scott,Bullock,4/26/2012,Consumer
CUST061375,Ashley,Moyer,7/17/1951,Corporate
CUST061376,Angela,Anthony,12/29/2004,Corporate
CUST061377,Lisa,Acosta,1/14/1966,Corporate
CUST061378,Frances,Reese,5/18/1953,Corporate
CUST061379,Shelby,Herring,3/28/1959,Corporate
CUST061380,James,Ortiz,8/26/1969,Corporate
CUST061381,Shawn,Brooks,9/16/1956,Corporate
CUST061382,Richard,Fisher,7/12/2004,Consumer
CUST061383,Charles,Garcia,2/12/1970,Consumer
CUST061384,Meagan,Cox,3/17/1973,Consumer
CUST061385,Kelly,Bell,2/24/1979,Corporate
CUST061386,Donna,Morrison,4/12/2018,Corporate
CUST061387,Daniel,Johnson,2/28/1957,Corporate
CUST061388,Mary,Wall,2/5/1985,Consumer
CUST061389,Patricia,Barber,1/12/1981,Consumer
CUST061390,Brianna,Washington,8/22/1961,Consumer
CUST061391,Vincent,Alexander,10/5/2005,Corporate
CUST061392,Frederick,Combs,3/29/2006,Consumer
CUST061393,Jason,Adams,11/16/2011,Corporate
CUST061394,David,Rivera,4/25/1999,Consumer
CUST061395,Amy,Harrington,6/16/2014,Consumer
CUST061396,Joshua,Holmes,7/23/1987,Consumer
CUST061397,Leonard,Rodriguez,8/20/2002,Corporate
CUST061398,Cameron,Leblanc,11/8/1966,Corporate
CUST061399,Jessica,Warren,11/9/1988,Corporate
CUST061400,William,Foster,11/7/1953,Consumer
CUST061401,Sarah,Thompson,12/12/2006,Corporate
CUST061402,Jasmine,Bell,3/18/1957,Corporate
CUST061403,Billy,Simmons,9/12/2002,Consumer
CUST061404,Travis,Melendez,10/4/1959,Consumer
CUST061405,Ian,Murphy,4/13/1979,Consumer
CUST061406,Mark,Adkins,1/19/1950,Consumer
CUST061407,Heather,Phillips,3/21/1998,Corporate
CUST061408,Michael,Martinez,7/24/1981,Consumer
CUST061409,Michael,Campbell,7/27/1966,Consumer
CUST061410,Edward,Garcia,6/9/1951,Consumer
CUST061411,Tara,Bowman,11/16/1971,Consumer
CUST061412,Christina,Thompson,9/11/1988,Consumer
CUST061413,Shari,Moreno,1/29/1950,Consumer
CUST061414,Donna,Marshall,12/21/1980,Consumer
CUST061415,Douglas,Smith,4/28/1997,Consumer
CUST061416,Gary,Anderson,4/4/1996,Consumer
CUST061417,Kevin,Schmidt,9/2/1959,Corporate
CUST061418,Madison,Rivera,9/20/1981,Consumer
CUST061419,Victor,Stokes,10/25/2008,Consumer
CUST061420,Bethany,Baker,6/8/2018,Corporate
CUST061421,Johnathan,Davis,4/21/2011,Consumer
CUST061422,David,Jones,7/18/1969,Corporate
CUST061423,Joseph,Campbell,3/24/1989,Corporate
CUST061424,Thomas,Walsh,3/1/2004,Consumer
CUST061425,Katherine,Wagner,3/19/1996,Consumer
CUST061426,Brian,Robinson,6/9/1975,Corporate
CUST061427,Sandra,Walker,11/20/1957,Corporate
CUST061428,Margaret,Jones,8/31/1960,Corporate
CUST061429,Ashley,Wolf,12/26/1996,Consumer
CUST061430,Christopher,Miller,8/13/1992,Consumer
CUST061431,Alexis,Stewart,5/26/2006,Consumer
CUST061432,James,Phillips,1/16/1975,Corporate
CUST061433,Christina,Stephens,2/26/2006,Consumer
CUST061434,Christopher,Robinson,8/10/1999,Corporate
CUST061435,Darrell,Moore,6/2/1978,Consumer
CUST061436,Jennifer,Lee,5/26/1959,Corporate
CUST061437,Bernard,Brown,10/29/1984,Corporate
CUST061438,Christopher,Chen,7/1/1980,Consumer
CUST061439,Jaime,Harrington,8/15/1983,Corporate
CUST061440,Renee,Wright,8/14/2004,Consumer
CUST061441,Terri,English,2/26/1979,Corporate
CUST061442,Barbara,Campbell,5/19/2000,Consumer
CUST061443,Angela,Andersen,12/7/2010,Corporate
CUST061444,Jennifer,Kirk,12/20/1994,Corporate
CUST061445,Marvin,Miller,10/6/2009,Corporate
CUST061446,Angela,Ortiz,11/27/1963,Corporate
CUST061447,Michelle,Horton,10/13/2000,Corporate
CUST061448,Julie,Dunlap,1/5/2005,Consumer
CUST061449,Mark,Ibarra,3/4/1973,Consumer
CUST061450,Zachary,Hamilton,8/21/1967,Consumer
CUST061451,Kimberly,Taylor,12/25/1994,Consumer
CUST061452,Kathleen,Kim,1/27/1980,Corporate
CUST061453,Bruce,Rodgers,11/21/1971,Consumer
CUST061454,Eric,Smith,3/19/2002,Corporate
CUST061455,Barry,Reilly,7/24/1972,Consumer
CUST061456,Jennifer,Miller,1/17/1953,Consumer
CUST061457,Tamara,Harris,6/18/1956,Corporate
CUST061458,April,Davis,4/2/1990,Corporate
CUST061459,Peter,Lee,2/24/1977,Corporate
CUST061460,Joshua,Brown,4/28/2004,Consumer
CUST061461,Tammy,Bailey,7/5/2001,Corporate
CUST061462,Alejandro,Hutchinson,3/24/2010,Consumer
CUST061463,Tara,Donovan,1/13/2013,Corporate
CUST061464,Julia,Wright,9/1/1983,Consumer
CUST061465,Jennifer,Lindsey,7/7/2010,Consumer
CUST061466,Robert,Mosley,7/30/1971,Consumer
CUST061467,Brett,Floyd,1/10/1968,Consumer
CUST061468,Jennifer,Lee,11/2/1979,Corporate
CUST061469,James,Long,10/4/1990,Consumer
CUST061470,Bonnie,Walls,10/14/1998,Corporate
CUST061471,Christopher,Guzman,11/11/1999,Consumer
CUST061472,Lauren,Shea,3/23/2009,Consumer
CUST061473,Louis,Clark,8/15/2008,Corporate
CUST061474,Michelle,Velasquez,9/27/1996,Consumer
CUST061475,Caleb,Rivera,2/18/1995,Corporate
CUST061476,Tina,Boyer,10/5/1960,Corporate
CUST061477,Christina,Ramirez,3/31/1950,Corporate
CUST061478,Tyler,Huang,12/17/1963,Corporate
CUST061479,Jennifer,Mcclain,3/15/1969,Consumer
CUST061480,Nathaniel,Perkins,7/25/1975,Corporate
CUST061481,Daryl,Page,7/8/1993,Consumer
CUST061482,Amanda,Barry,4/17/1960,Corporate
CUST061483,Julie,Webb,7/6/2002,Corporate
CUST061484,Lindsey,Williams,4/1/1964,Consumer
CUST061485,George,Nguyen,3/14/2001,Corporate
CUST061486,Kelly,Stone,2/5/1983,Consumer
CUST061487,Kelly,Torres,12/29/1997,Consumer
CUST061488,Anthony,Fry,5/4/2009,Consumer
CUST061489,Kayla,Johnson,8/10/1951,Consumer
CUST061490,Kelly,Chavez,11/21/1973,Corporate
CUST061491,James,Powell,9/5/1963,Consumer
CUST061492,Tyler,Santana,9/25/1996,Consumer
CUST061493,Mark,Sloan,3/13/1971,Consumer
CUST061494,Jasmine,Hill,1/19/2018,Corporate
CUST061495,Bryan,Bennett,12/25/1964,Consumer
CUST061496,Joseph,Herring,7/18/2014,Corporate
CUST061497,Steve,Anderson,10/9/1998,Corporate
CUST061498,Dylan,Wilson,12/3/1974,Corporate
CUST061499,Zachary,Campbell,12/23/2005,Corporate
CUST061500,Bailey,Brown,5/30/1979,Corporate
CUST061501,Stephanie,Yang,8/25/1989,Corporate
CUST061502,Carl,Smith,8/23/1993,Consumer
CUST061503,Jacob,Phillips,11/25/1982,Corporate
CUST061504,Sherri,Andrews,12/21/1970,Consumer
CUST061505,Brandon,Jacobs,8/22/1977,Corporate
CUST061506,Shaun,Henry,8/4/1957,Consumer
CUST061507,Brooke,Owen,2/25/1966,Corporate
CUST061508,Susan,Morris,11/7/1951,Corporate
CUST061509,Scott,White,10/11/1966,Corporate
CUST061510,Lisa,Reyes,7/15/1965,Corporate
CUST061511,Elizabeth,Stewart,9/25/1980,Corporate
CUST061512,Bradley,Glass,9/21/1980,Consumer
CUST061513,Chase,Gonzalez,3/7/1962,Corporate
CUST061514,Christine,Gray,4/8/2010,Consumer
CUST061515,Lisa,Nolan,8/2/1963,Consumer
CUST061516,Jessica,Fisher,11/23/2004,Corporate
CUST061517,Dylan,Price,12/13/2011,Consumer
CUST061518,Anne,George,7/31/1984,Consumer
CUST061519,David,Martin,6/30/1956,Corporate
CUST061520,Shannon,Jackson,3/23/1962,Corporate
CUST061521,Mary,Jackson,8/28/1970,Consumer
CUST061522,Anna,Ryan,6/15/1974,Consumer
CUST061523,Timothy,Grant,2/28/2002,Corporate
CUST061524,Stephanie,Kim,8/13/1981,Consumer
CUST061525,Samantha,Marsh,3/2/1966,Consumer
CUST061526,Tammy,Williams,1/5/1970,Corporate
CUST061527,David,Merritt,6/20/1991,Consumer
CUST061528,Michael,Benitez,12/24/1999,Corporate
CUST061529,Patricia,Williams,3/15/2006,Consumer
CUST061530,Sheila,Harris,10/12/1961,Consumer
CUST061531,Wayne,Ramirez,3/24/1975,Corporate
CUST061532,Stephanie,Mueller,8/28/1992,Corporate
CUST061533,Eric,Torres,4/4/2015,Corporate
CUST061534,Jason,Nguyen,5/8/2003,Consumer
CUST061535,James,Gonzalez,5/8/1998,Corporate
CUST061536,William,Swanson,7/22/2010,Corporate
CUST061537,Deborah,Mcguire,4/12/2012,Consumer
CUST061538,Ronald,Young,4/17/1987,Corporate
CUST061539,Christina,Downs,9/28/2011,Corporate
CUST061540,Bobby,Jones,3/13/1957,Corporate
CUST061541,Susan,Wright,4/21/1979,Consumer
CUST061542,Jon,Hansen,5/12/1963,Corporate
CUST061543,William,Jones,5/26/1957,Consumer
CUST061544,Sara,Mclaughlin,12/6/2013,Consumer
CUST061545,Tony,Brown,10/9/1965,Corporate
CUST061546,Joseph,Meyers,8/26/1977,Corporate
CUST061547,Samantha,Daniels,6/16/1979,Corporate
CUST061548,Kelli,Smith,5/13/2008,Consumer
CUST061549,Jessica,Santos,3/22/1967,Consumer
CUST061550,Ana,Johnston,9/16/2000,Consumer
CUST061551,Heather,Perry,12/2/1978,Corporate
CUST061552,Thomas,Monroe,7/10/1999,Consumer
CUST061553,Ellen,Miller,8/7/2007,Corporate
CUST061554,Thomas,Rocha,1/14/1988,Consumer
CUST061555,David,Hoffman,1/13/2003,Corporate
CUST061556,Karen,Russell,8/19/1968,Consumer
CUST061557,Jamie,Mendoza,5/19/2004,Consumer
CUST061558,David,Black,5/29/1955,Corporate
CUST061559,Daniel,Hall,1/2/1956,Consumer
CUST061560,Alexandria,Byrd,9/16/1983,Consumer
CUST061561,Daniel,Brown,11/8/1965,Consumer
CUST061562,John,Hurst,3/6/2001,Consumer
CUST061563,Jesse,Hayden,11/25/2008,Consumer
CUST061564,Robert,Myers,9/20/1960,Corporate
CUST061565,Tyler,King,9/11/1961,Corporate
